,asin,product,date,verified,title,desc,reviewer_name,rating
156,B0891XSRF2,null,11-Aug-20,Verified Purchase,"
add water
","

  wife  loves it.

",klaus lueke  ace,5
157,B0891XSRF2,null,11-Aug-20,Verified Purchase,"
garbage
","

  not worth the money garbage should not be sold on amozon

",Lee Bell,1
158,B0891XSRF2,null,11-Aug-20,Verified Purchase,"
Easy to use and carry
","

  I bought this because I always get really hot 🥵 I’m sick and get bad hot flashes and it Roth’s sooooo good plus it’s small so I take it with me to my grannies no problem Super easy to use it and cools me off really good 😎

",kendy,5
159,B0891XSRF2,null,10-Aug-20,Verified Purchase,"
Easy portable and cool air
","

  When my son and I sat at the back seat, the air conditioner of my car doesn't seem to be working than the front seat. So we took this product out for our short road trip (about 5 hours) today. This product is so light-weight and small size, so we had a cool and comfortable trip. Compared to regular fans we used before, this product can slightly cool the air and very be suitable for a small space like in a car. It really helps my son have a good sleep in car seat during hot summer.

",Chia min lin,5
160,B0891XSRF2,null,9-Aug-20,Verified Purchase,"
Gamechanger in this humid heat!
","

  I've used this for about 3 weeks now. It is FANTASTIC! Its quiet, lightweight, and portable. We dont have central air. I've used it all over the house; in the kitchen when I'm cooking over a hot stove, in my bedroom at night, in the bathroom. The air is alwaaaaay cooler than just using a fan. It's not as crisp and cold as an air conditioner, but it's pretty close. Its definitely a personal device. It's not going to cool down a room. Its will cool down the person its aimed at, though. I've even taken it to the drive in with me. My local drive in requires all cars to turn off their engines, so it can get hot and uncomfortable.  I plugged it into an external battery pack and I had cool air blowing on me for the whole movie. Once the battery is charged, it'll run anywhere from 1.5 to 5 hrs depending on what speed you have it set at. But if you leave it plugged in, it'll go for 9+ hrs, basically until the water tank runs out. I cant say enough good things about this, it's my favorite purchase of the summer!

",Sean and Lilly,5
161,B0891XSRF2,null,7-Aug-20,Verified Purchase,"
Cools my son's dorm room
","

  My son's dorm room is warm! His fan isn't cooling him off enough.  So,  I got him this little portable air cooler.  He's so thankful!  He can study in his room and the temperature is bearable. He said it was fantastic.  Who knew this little cooler could pump out so much cool air?! He just has to add water to the tank and he's getting cool!

",Lorelei Brown,5
162,B0891XSRF2,null,5-Aug-20,Verified Purchase,"
good portable air cooler for working from backyard!!
","

  due to working from home condition, I try to work from my backyard as it gets very depressing to be inside the home all the time. The summer sun has been a damper to this concept. I was looking for a portable air cooler so that I can use it in the backyard. This is perfect for that!!!To get the best cooling, please add in several ice cubes and then ice cold water. This really helped with the cool breeze. The usb-c charger is universal and it is great to keep it plugged into my laptop as well if needed. I have got about 5 hours of continuous operation on battery and it has been good.

",Vishwaprabha Shankaran,5
163,B0891XSRF2,null,4-Aug-20,Verified Purchase,"
Compact and powerful portable ac
","

  The size is perfect not big.  I can easily place it near by a window or on a desk since it does not occupy too much space.  The reason I bought this is to use it in my computer room as currently I am working from home 3 to 4 days a week.  Also my computer room is on the top floor which is the hottest area in the house.  This portable ac comes handy.  I just place it on my desk and the cool air starts blowing.  I do feel much better to work from home now.It’s better to soak the inside part in water because it does help cool down hot air.  If i want to be much cooler, I can just simply place some ice cubes in the top container.  Cold air does coming out to enjoy.  This little product can help reduce some electric costs.Besides great things I mentioned above, it can be used as a humidifier so the room does not get too dry.  My skin is easy breaking due to dry air.  I have been using this product for almost a week.  I can see a positive result that my skin is in a better condition now.Overall, it’s a product which you won’t regret of buying.

",big buy,5
164,B0891XSRF2,null,3-Aug-20,Verified Purchase,"
Not good
","

  Did not like this item at all

",Amazon Customer,1
165,B0891XSRF2,null,2-Aug-20,Verified Purchase,"
Buena compra 👍
","

  Muy satisfecho buen producto

",JR,5
166,B0891XSRF2,null,2-Aug-20,Verified Purchase,"
It’s so easy to use!
","

  I highly recommend this portable air conditioner! It's so easy to use it and could be a table fan or a table AC. Charging time is not long, so I can carry it to somewhere for a few hours. I could put it anywhere that is close to me to get cool air and it's very quiet to use at night!Plus it's so relaxing to looking at color changes!

",Yang Bai,5
167,B0891XSRF2,null,1-Aug-20,Verified Purchase,"
helps keep me cool while working at home in the summer time
","

  i'm often the hotter one in the house and we try not to blast the air conditioner to high to save electricity. this is a great solution to provide localized cool air. it's a portable fan that blows cool air utilizing a reserve of water that slowly is released. i load the water section with ice cubes so that the water will be extra cool and possibly have less mess if it tips over.one good feature that i especially like is that it is usb-c powered. since i use it close to my computer, if i have to give it an extra charge, i can just use my computer charger easily.

",GWNY,5
168,B0891XSRF2,null,1-Aug-20,Verified Purchase,"
Don't buy!
","

  Does not cool as advertised.  I agree with all of the other 1 star reviews. Over priced for a weak fan essentially.  I don't know why this got such great reviews, that's the only reason I purchased. Returning

",geeze Louise,1
169,B0891XSRF2,null,1-Aug-20,Verified Purchase,"
Idea Product for both Indoor and Outdoor During Summer
","

  We love this portable cooler for each time hanging out to the beach and swimming pool which brought us a comfort environment during the hot summer time. We also leave it in our kid's room during the night since her room having no very strong air conditioner, and the cooler's night light is useful either.

",Customer1846,5
170,B0891XSRF2,null,1-Aug-20,Verified Purchase,"
It really works...
","

  It works well. It may not be ideal to use when you are sleeping if you are sensitive to the minor noise. I use this portable air conditioner with a fan in my office so I don't have to turn on the air conditioner for the whole house. This helps me to control the electricity bill.  In addition, it is small and light so it doesn't occupy lots of space.

",Tessa Chen,5
171,B0891XSRF2,null,30-Jul-20,Verified Purchase,"
Totally Worth It
","

  Really really love it. I work in restaurant. The heat is just unbearable during summer. This fan does what it says if you follow its instruction and use cold water. It blows out cool winds just like a AC. I think, if you can have enough of these little fans, you really can replace AC with it.

",Wei Chen,5
172,B0891XSRF2,null,30-Jul-20,Verified Purchase,"
This is cool! Literally!!
","

   So this little thing is a must for people who are hot all the time and their family is cold!I use this on my desk when I'm working and also for my little girl when we are outdoors.The charging lasts a long time. I soaked the filter in water and placed it in the fridge. You can also freeze it and then soak it with ice cold water. I also put ice cubes in the compartment and ice cold water. The result is cool air!The colder the water the cooler the air. Its company and light weight.Great purchase, I'm happy!

",Shopaholic of USA,5
173,B0891XSRF2,null,30-Jul-20,Verified Purchase,"
Small and portable to carry
","

  This portable air conditioner is really lightweight. I put it in the car and it cool the air really fast. I also like the filter. It's easy to clean. Won't waste money to replace it. Battery stay pretty long time. We like it.

",Tina,5
174,B0891XSRF2,null,28-Jul-20,Verified Purchase,"
worth every penny
","

  I've been searching for a portable AC/cooler that I can use in my bedroom where there's no windows.  This is not a cheap device based on its size and capacity.  However, it is also a lot more cost friendly compare to those brand names/ larger capacity machines.  It's been super hot this month and a fan is no long enough to cool down the room during sleep.  After reading all the reviews among similar products, I decided to give GtTech Portable Air Conditioner a try.  To be honest, I didn't give myself much hope on this little thing and was already thinking about return it before first use.I received this little cooler 10 days ago and I still remember the night I first use it, it is truly a LIFE SAVER!!!!!  I had my best sleep in months.  I even need to keep my blanket on so I don't get cold and it's very dangerous to get cold this days because of Covid-19 especially you could lose your job because of it...I have been using it every single night for the past 10 days and I have to say it worth every penny.  The price for its compact size is a good deal I would say because it does not take up much space in my already lack of space room...What I like it even more is the soft lighting feature it offers.  Not only it has different colors you can choose from, you can also turn it off.If you are also looking for a personal AC/Cooler , this GtTech Portable AC/Cooler will not let you down and you will not regret.  It's already on my Christmas gifting list for this year ;)

",Alex Wu,5
175,B0891XSRF2,null,28-Jul-20,Verified Purchase,"
Doesnt cool the room.
","

  This doesnt cool of room whatsoever. Will be returning it. We tried with ice or without ice, no change in temp. Its almost as fan and I think fan cools farther then this thing. I like it only for portability and size. Thats why 2 stars.

",ACroG,2
176,B0891XSRF2,null,28-Jul-20,Verified Purchase,"
Use pure water to avoid the calcium deposit build up
","

  Nice desktop portable evaporator and help to provide a nice cool breeze in such hot summer! I have used couple ice cube and soak the filter to increase the cooling effects.

",E.M,5
177,B0891XSRF2,null,28-Jul-20,Verified Purchase,"
Small but Comfortably Cool
","

  I live in NY and it's been really hot for the past few weeks and sometimes having the AC running the whole night wakes me up in the middle of the night, so I decided to try this in hopes of a better sleep.Upon opening it, it didn't have much instructions, but it was simple enough to understand.I charged it out of the box and it took about 2 hours to fully charge it and the first time I ran it, it went for about 2 hours on the battery at highest setting.  It's not noisy and it does feel nice and cool after you've soaked the filter and put water in it.The next night I ended up plugging it in so it would last the whole night and I was still feeling the cooling effect when waking up.I'm pretty pleased with the product and wouldn't mind getting it as a gift for someone.

",Talcon,5
178,B0891XSRF2,null,27-Jul-20,Verified Purchase,"
Too small
","

  It was too small and just didn’t work like I thought it would. I returned it.

",Nancy Allen,2
179,B0891XSRF2,null,26-Jul-20,Verified Purchase,"
Useless!!!!!
","

  This product did not change the temperature 1 degree in a 6x10 room. Humidity was 15 percent.  Totally useless!!!!!!!  DO NOT believe anything written about this product!!!!

",Cowboy,1
180,B0891XSRF2,null,25-Jul-20,Verified Purchase,"
Best Portable AC Fan I've ever had
","

  I have a work office in the garage and it gets very hot during summer. I have tried many different kinds of portable AC and none of them came close. This fan can be moved anywhere on my desk due to its own battery(which can last a long time) and doesn't need to be plugged in all the time like the other ones i've had. The cooling part is very very consistent as in that blue filter doesn't dry out and the spray from the water tank is really good to keep it moist. I love how i can charge the battery with USB C (faster charge and easier to connect). The lighting part is a big plus as it seems to give me good mood or add color around my boring color office (the others have no lighting at all). I would pick this over all the other portable AC.

",Merrill A,5
181,B0891XSRF2,null,25-Jul-20,Not Verified,"
Not an AC! Just a personal fan for super high price tag.
","

  $85 for a personal fan!!! It’s no air cooler. It’s basically a PC fan in a big box with some unnecessary add ons.It doesn’t really cool anything unless you’re sitting directly in front of it. There is no oscillation either.

",PALS,1
182,B0891XSRF2,null,25-Jul-20,Verified Purchase,"
Easy to carry
","

   Very light weight, long battery life after 1 charge, ( USB) 3 speed , adding ice water on top and wet the vent, cool air comes out. I also like the light changing effects. Easy to carry around, can be used anywhere. Dinning table, desk, outdoor patio. Our family could use a bigger one but since we have centra AC unit, this works as a great personal air conditioner.

",Amazonconsumers,5
183,B0891XSRF2,null,25-Jul-20,Verified Purchase,"
Great Buy!
","

  Overall, it's a great buy! Not too expansive AND it works well! I put both ice and water and it produces water vapor which cools me down.  Since it is a portable AC, I put it near my desk in the afternoon and carry it to my bedroom at night.

",Jeffrey ,5
184,B0891XSRF2,null,24-Jul-20,Verified Purchase,"
Portable and efficient
","

  I bought this mini portable ac so I can use it when I am using the bbq grill. It really works!!! When I put ice water in there, it blows out cold air and It makes using a scorching hot bbq grill more pleasant on a hot summer day. I am not dripping in sweat anymore.

",Hada,5
185,B0891XSRF2,null,23-Jul-20,Verified Purchase,"
Not an air conditioner
","

  I gave this 2 stars, because thing works great as a personal fan. It’s a little cooler than a fan when you first turn it on, but it’s no air conditioner.This is interesting, I was showing it to a family member who was planning to buy one. I accidentally put it in front of a window fan and it worked a lot better. It was cooler than normal, but again. This is no air conditioner.

",M3k,2
186,B0891XSRF2,null,20-Jul-20,Verified Purchase,"
Cool and good size portable AC
","

   The portable AC is a good size to put on table. I added ice with water. There are 3 different speeds and mist controls. The night light colors are beautiful.

",Wing H.,5
187,B0891XSRF2,null,19-Jul-20,Verified Purchase,"
Cool summer
","

  It's summer, and my house is very hot and stuffy during this time. I do not want to turn on the central when I only need the bedroom to cool down.  This little fan is very interesting.  It is nice, and small.  It has a night light, and 3 fan speed settings.  I poured some water into it, and turned it on.  The fan at low is pretty strong.  The spray option I guess makes the air even colder and add humidity is not too loud, but you won't be able to sleep with that sound on.  It's a nice little portable water cooled air fan.  I don't think it will cool a room by 6 degree Celsius in a short period of time though.  Good fan to cool the baby when it is sleeping.

",Son Thuy,5
188,B0891XSRF2,null,18-Jul-20,Verified Purchase,"
Great buy
","

  The design is modern and fan power is decent.  I am very happy with the purchase.  Its lightweight but packs a big punch.  It's easy to use, is quiet and narrow enough to fit in a tight area. Definitely worth the money, it’s a life saver!  I was worried about the noise, but I am glad that this one has no noise problem at all. Will recommend to my friends.

",Lina,5
189,B0891XSRF2,null,18-Jul-20,Verified Purchase,"
Good quality
","

  I am working from my home now due to the pandemic. It's perfect size for me , I place it on my office desk, looks so cool. It’s so portable and super easy to use.  I like that you can use it with only water or add ice as well. It's best to use it with water that's been filled in the fridge, this makes the air much cooler and fresher.  Love how easy it was to set up and it works really good. Highly highly highly recommend

",CATHERINE,5
190,B0891XSRF2,null,17-Jul-20,Verified Purchase,"
The best personal AC
","

  This is a life saving product, I work in an office and it tends to be very hot and this comes to my safety all the time, add some ice and water and you’re set to stay nice and cool during the whole day. I love the fact that it’s battery operated as well and it lasts so long, highly recommended.

",Gloria,5
191,B0891XSRF2,null,17-Jul-20,Verified Purchase,"
This portable AC has made my 8 hour shifts working in the factory during this heat wave pleasant.
","

  I live in Ohio where the heat has been unbearably in the 90's for going on two weeks now. I work in a factory where if it's hot outside, it's even hotter inside and because of the products we make, we do not have good air conditioner but rely heavily on fans blowing on us. And if anyone knows about running fans in the heat, it's pretty useless because it just blows more heat.  My manager informed us that we can bring in our own fans and so I decided to look into portable air conditioners and most were too large that I would need a window to use it which of course would be impossible.  Then, I saw this small air conditioner that reminded me of something similar I've seen on a TV commercial and the price was much less than what was advertised on TV but because I was curious and comfortable with the price and because I was in dire need of something quickly for work, I decided to give it a try.  I've only had it for about about a week but I was too excited to share my thoughts on this.  I can't express enough my satisfaction of this portable AC and it's power. I was a little skeptic at first because I kept thinking where I stand and work, the way I would have to set it on, would I be able to feel anything. Well, I've had this sitting on a stool about 6 ft away from me and it really does work well. It feels as if I am sitting in front of my own living room AC.  What I do like is that you do not need an plug outlet to use this for you can charge using a usb chord. So you can charge it and it works for about 2 hours depending on the power you use it on. I have it on the 3rd power which is the highest and it does feel good.  But because it does last about 2 hours on a charge on high, I like to have it attached to my extension chord connected to the outlet to a port I have that takes usb.  But if you need to use this on charge without going more than two hours such as being outside, in the car or even in your office with no window. You can use this and it will feel like spring or fall time winds coming at you. Feels good and it gives me a sense of comfort as I am working in the hot factory.  Now, be sure to have water available because you will need to fill the top with water which is what provides that cool air and what I do is, I put ice cubes in it for that extra burst of cool air but any temp water will do since it's the fans blowing out the air.  Comes with different options of power from a low cool to a high cool and like I said before, because it's portable, you can use this anywhere. I also use this at home when I am asleep which this offers a cool feature that the top lights up with several colors using a built in led light which makes it nice to sleep with , especially with my infant baby sleeping in bed with me. You can adjust the fan shutter from blowing the air directly on you to moving it up to maybe push the heat up away from you.  It's super quiet and it really doesn't take long to cool off, I say it is almost immediately how fast it cools me off at work.  It comes with a strap where you can easily carry it anywhere and you can sit it on anything from the grassy yards when enjoying the night starts, to my coffee table while watching tv.  I can attest that is a great product and I am very pleased with this purchase. I am so happy with it that I am buying another two , one to keep at work, the other to keep at home and one to give as  a gift to my friend who also works with me.

",Adam Lopez,5
192,B0891XSRF2,null,17-Jul-20,Verified Purchase,"
Strong output
","

  Like the portable convenience. Great little cooler!!

",Amazon Customer,5
193,B0891XSRF2,null,15-Jul-20,Verified Purchase,"
Small but works fine with portability.
","

  I see this portable water based AC asmoderate goody box :-pI think it as environment friendly option than traditional AC, Am I too optimistic?It's surely nice to say a fan kinda so called AC. It works okay, It has humidifier that also a plus. Feels like cool air. Lastly, works on charge too like an hour or little more. So, price wise reasonable.I expected little bigger. So, you have to keep close to make the size.Overall nice to experience something differen.#peace

",Sahed,5
194,B0891XSRF2,null,15-Jul-20,Verified Purchase,"
Perfect mini fan
","

  Bought the product for its mobility and compact features. Perfect for my room & at the office! I encourage adding water for a cooler airflow. Great investment!

",Kymberly K Saephan,5
195,B08FJ6CFZJ,null,21-Sep-20,Not Verified,"
Very cool and refreshing fan
","

  I bought this during the heat wave nice desk fan.  I add water and ice to cool the air. Very nice and refreshing fan

",Massimo ,5
196,B08FJ6CFZJ,null,19-Sep-20,Verified Purchase,"
Ehhh
","

  Did not come with any power source or charging equipment. Will be returning since there was no notice that i

",Jay Dee,1
197,B08FJ6CFZJ,null,18-Sep-20,Verified Purchase,"
Not very cold despite ice cold water.
","

  Not really worth the money when it's just a slight cool breeze despite having the tank filled with ice. I may return this

",Masamune Date,1
198,B08FJ6CFZJ,null,16-Sep-20,Verified Purchase,"
Not cold
","

  The air does not come out much colder at all then the surrounding room air. Not work the money for the performance.

",Teresa Ortore,1
199,B08FJ6CFZJ,null,9-Sep-20,Verified Purchase,"
Beat the heat!
","

  This is a handy item to have when it’s hot and you don’t want to cool a big room/house.  Just place it on your desk/table, next to your bed, etc. and feel the cool breeze.  I could have used this product when I was going through menopause. I put in a few cubes of ice to make the breeze colder. Great product!

",Brandy Melendez ,5
200,B084H4B6NB,"Size: 12,000 BTU",21-Sep-20,Verified Purchase,"
Nice size heavy duty AC
","

  Pretty compact air conditioner small profile but heavy duty. I wish it was less noisy but I think it is standard. I recommend this product. Keeps our room nice and cool. Haven't used the heater yet.

",R. Jackman,5
201,B084H4B6NB,"Size: 10,000 BTU",21-Sep-20,Verified Purchase,"
Great purchase
","

  This works perfectly in our living room/dining room. Very easy to set up. I do find that it is a tad noisy but it’s not loud enough to bother anything.

",Heather,5
202,B084H4B6NB,"Size: 10,000 BTU",19-Sep-20,Verified Purchase,"
Great purchase for a small room or apartment.
","

  Keeps our apartment very cool.

",ELI DAVIS,5
203,B084H4B6NB,"Size: 10,000 BTU",18-Sep-20,Not Verified,"
GREAT UNIT - worth the money
","

  VREMI - Who ever heard of them?  I tried it given it was cheaper new than most used items at this power level.  It was a great decision. It works very well, cools the large bedroom it was intended to cool, but most important the customer service is great !!  Big thumbs up

",JEFF F,5
204,B084H4B6NB,"Size: 10,000 BTU",17-Sep-20,Verified Purchase,"
Sigh
","

  Worked great for a few months; however condensation collects on the top dripping down and making internal mold, and rust(pictures). The entire opening is covered in white/turning into black mold. If you get this unit watch for that. Before this we didn't have issues but I also wasn't watching for the mold.

",Kindle Customer,2
205,B084H4B6NB,"Size: 12,000 BTU",16-Sep-20,Verified Purchase,"
meh
","

  don't waste your money, I should have returned this. Does not Do much

",D.P,2
206,B084H4B6NB,"Size: 10,000 BTU",16-Sep-20,Verified Purchase,"
Cool room and noisy
","

  My room measures 14ft x 12ft and if it works very well the equipment cools the room in less than 1hr, the air is very cold, the only detail is that it makes a lot of noise to have it in a children's room.

",Liliana Ry,3
207,B084H4B6NB,"Size: 10,000 BTU",15-Sep-20,Verified Purchase,"
Arrived Broken
","

  The item arrived broken in May and I am still fighting to get my money back.

",Jaime Carney,1
208,B084H4B6NB,"Size: 10,000 BTU",14-Sep-20,Verified Purchase,"
Good
","

  I use this to cool an upstairs bedroom that is 24x12 and it cools next nicely. Turn it on just before retiring. Easy to install and I have not had an issue with any water leakage.

",pat o.,4
209,B084H4B6NB,"Size: 12,000 BTU",14-Sep-20,Verified Purchase,"
Works but is kinda loud.
","

  Design is sleek and easy to fix. However, it is pretty loud - we find it difficult to sleep with it so we shifted it to the living room. When I use it during conference calls, people think I’m in the car or ask if I’m near an engine (desk is 3m away). It does take some time to cool the room as well (living room is 28 SQM) but does help to keep the overall temperature down and therefore still a saver for a hot summer. We love the dehumidifier function.

",SS,3
210,B084H4B6NB,"Size: 10,000 BTU",13-Sep-20,Verified Purchase,"
Compact power
","

  Great Value. Works well.

",Eddie George,5
211,B084H4B6NB,"Size: 12,000 BTU",7-Sep-20,Verified Purchase,"
This Product is Amazing
","

  This product is amazing works great low matience and easy set up and install, so quite and cool considerably for its small size. Love it!

",Madison,5
212,B084H4B6NB,"Size: 10,000 BTU",7-Sep-20,Verified Purchase,"
I wouldn’t recommend it bad customer service
","

  It did not cool off a small bedroom and it’s 10000 btu but I have another brand that’s 10000btu and it cools off room just fine. And when I sent it back it cost almost a $100 to ship it back to vremi and they don’t want to reimburse me for the shipping smh.

",Lakecha Jones,1
213,B084H4B6NB,"Size: 10,000 BTU",7-Sep-20,Verified Purchase,"
Great unit, terrible hose
","

  The actual A/C unit is fantastic! But you better own duct tape because the hose connection to both the unit and the window is AWFUL!! It falls out even if you circle it in and it doesn’t stay no matter what. The window unit is also terrible, very cheep. It’s a shame, because the actual unit is great, cools the room immediately and doesn’t stop. I would buy again just for the power of the unit but should have a much more solid connection from both sides of the hose.

",Amazon Customer,4
214,B084H4B6NB,"Size: 10,000 BTU",6-Sep-20,Verified Purchase,"
Doesn’t work
","

  I bought this unit 3 months ago and barley used it and tried to use and it’s short cycling and not cooling the room at all

",Kaitlyn Gardner,1
215,B084H4B6NB,"Size: 12,000 BTU",5-Sep-20,Verified Purchase,"
Why the light of front keep turning off
","

  Why the light of front keep turning off

",Shunming,2
216,B084H4B6NB,"Size: 10,000 BTU",4-Sep-20,Verified Purchase,"
easy touse
","

  wish i had ordered the one with heat

",WILLIAM R. WILBORN,5
217,B084H4B6NB,"Size: 10,000 BTU",3-Sep-20,Verified Purchase,"
It puts out 80db when the compressor comes on. Where they got the 51db number escapes me
","

  I put the machine in a small study that gets hot due to electronic equipment. When the compressor revs up, you can't hear anything else. I wish I could just return it.

",DrPaul,1
218,B084H4B6NB,"Size: 10,000 BTU",2-Sep-20,Verified Purchase,"
Works well but has some background noise
","

  Our master bedroom is upstairs, faces due west with very large windows and is the farthest away from the HVAC unit so in the summer, it gets hot in the evenings as the sun is going down. In order to cool our room in the evenings, the rest of the house would be frigid. This A/C unit fits the bill. All summer nights are comfortable now. It does make some noise though. It doesn’t bother us sleeping, but while watching tv. If I knew there were more quiet ones on the market that performs as well as this one, I would have paid a little more. But, definitely will not be returning or switching out. It works for us.

",Benjamin L White,4
219,B084H4B6NB,"Size: 10,000 BTU",1-Sep-20,Verified Purchase,"
Good air conditioner
","

  Keeps my sewing room cool. Room is

",Patrick Noyes,5
220,B084H4B6NB,"Size: 12,000 BTU",30-Aug-20,Verified Purchase,"
It’s a great size
","

  Works great. Got as a gift for my dad. Very happy.

",Claudia,5
221,B084H4B6NB,"Size: 10,000 BTU",29-Aug-20,Verified Purchase,"
Definitely cools the room!
","

  Definitely does the trick.. and we’re overall pleased with the purchase. It is a tad bit noisy as it cycles on and off .. so u have to get used to that.

",Amazon Customer,4
222,B084H4B6NB,"Size: 10,000 BTU",29-Aug-20,Verified Purchase,"
Good, Solid unit
","

  This unit cools a 10x14 room in no time, and goes beyond that.  It's noisier than I expected, so I''l be using it in the basement.  The remote works great.

",GOCM,4
223,B084H4B6NB,"Size: 10,000 BTU",29-Aug-20,Verified Purchase,"
Poor customer service
","

  The unit arrived missing the window kit piece for exhaust hose. I improvised. Contacted Rich from tech support who has been the worst support person i have ever dealt with. Seems to be my fault parts were missing. The unit cools well but fan is loud in auto mode. Would like fan to come on in auto in low. Don’t buy this unit. If anything goes wring with it the company will not support you. “The customer is always wrong is their moto”!

",matt meka,2
224,B084H4B6NB,"Size: 12,000 BTU",26-Aug-20,Verified Purchase,"
~~So far, excellent product~~
","

  Living in a log cabin, I have debated for several years about purchasing one of these portable units.  The ceiling is 14 feet high and didn't think a unit would cool things down much.  But, with the oppressive heat this summer ...in the mid 90's in Vermont...I decided to buy this unit.Have used it four times so far and was pleasantly surprised at how much it cooled the air in here.  The first day it was 94 outside and the temperature went down to 84 in a few hours.  That is really good for the amount of air that needs to be cooled.The unit is really quiet and another bonus for me.  In actuality it is less than the roar of the three fans I also have in here.  I did purchase the protection plan for 3 years for some added assurance.In Vermont the outside air begins to cool this time of year.  I do think this unit will be used in September for a few days and also some in October.So far, most pleased with this unit and very happy with my purchase.Will update with any important issues that I may have.Two pictures are included so one is able to see the manner in which it was vented out my window.  Plexiglass was used for the entire window and a hole was cut to vent the unit...  No problem for the man that installed the vent.Highly recommended.

",Serenity...,4
225,B084H4B6NB,"Size: 10,000 BTU",26-Aug-20,Verified Purchase,"
Works!
","

  It's a bit noisy, but, after spending days in 90o-100o heat with little let up at night, I can put up with a bit of noise if I can be cooler and sleep at night!  It is set up for a window exhaust however my apartment came with and exhaust system in wall, so I have stored the window items.  My apartment was 85o when I turned AC on and 1/2 hour later I am able to breathe in 70 degrees!!  Love it!  It sits it my living area but, I can feel the cool in kitchen and bedroom!  Amazing!  Gem.

",pat van zant,5
226,B084H4B6NB,"Size: 12,000 BTU",25-Aug-20,Verified Purchase,"
Cools Well, definitely not quiet
","

  As I recall i picked this unit because it was stated it was very quiet, can't seem to find that wording here now. In any case it DOES cool very well, can't argue that. However... When it was new it was relatively quiet. The longer we've had it (5.5 months now) it has gotten louder and louder. At first it rattled when in A/C cycle, now it frequently cycles between A/C and fan mode (i presume when it reaches the set temp in the room). When it goes into fan mode it makes a weird sound and then quiets down then kicks back into A/C mode with a bang, which wakes you up. Wish it was like our last one that finally burned out it just hummed along in a constant A/C mode. Anyway i know one of these days i'm going to return home from work and this unit will just be ""gone"" and my wife won't know anything about where it went i suppose. One plus note when the unit first arrived the remote fried after one button push and they sent me a whole second A/C unit, that one resides in my four year olds room and it has performed somewhat quieter however it too cycles frequently which can disturb his sleep.

",Rae Reebs,3
227,B084H4B6NB,"Size: 10,000 BTU",25-Aug-20,Verified Purchase,"
Keep it cool,baby!
","

  I LOVE this unit. Wasn't hard to assemble at all! I put the whole thing together in less than 10 minutes(for a woman).Read the instructions,plugged it in and within 5 minutes had the unit working.I love it!

",thia912002,5
228,B084H4B6NB,"Size: 12,000 BTU",25-Aug-20,Verified Purchase,"
So nipply you could cut glass
","

  This little air conditioner is fantastic.  Measured the temperature of the output at 55 degrees in full blast  I use it primarily in a shed that's 20ftx10ft with 14ft ceilings and all the insulation of a paper bag.  It takes about 5 mins to drop the temperature from 100 to 85, and another 10 mins to get it to 75 degrees.  It has a lowest temperature setting of 64 degrees, but I'll never see that in my shed; it'd easily cool to 65 degrees if placed in an insulated room.Noise level is low for an air conditioner and about on par for a floor fan.  You can easily have a conversation.Let it sit for 24 hours when it arrives to make sure the refrigerant and oil settle and you're good to go.

",BigTallCampbell,5
229,B084H4B6NB,"Size: 10,000 BTU",24-Aug-20,Verified Purchase,"
Noisy when used as AC, beautifully cooled room
","

  I bought this for a 200sqft office room and THANK THE LORD as it was over 95 degrees here for the last month or so.  Don't buy this for a room that is <200sqft as the draining pipe does generate some heat and the machine is likely to generate more heat than it can remove when its >90deg. outside

",Suda,5
230,B084H4B6NB,"Size: 12,000 BTU",23-Aug-20,Verified Purchase,"
Large living room is almost chilly
","

  I live a few miles from the beach.  We have unusual heat and humidity this year.  I ordered on line as I was desperate for sleep.  My livingroom is close to 500 sq ft and adjacent to a much smaller kitchen.  It cools the living room, kitchen and hallway of my 1400 sq ft apartment dramatically.  It's on ceramic tile and is quieter than the room fan. It took less than 10 minutes to install.

",Tammy Mathews,5
231,B084H4B6NB,"Size: 10,000 BTU",23-Aug-20,Verified Purchase,"
Short life, poor cooling, high power drain. Avoid!
","

  When received it worked well.  I was irritated that it didn’t turn off when reaching the desired temp but instead ran the fan 24/7. This was my first disappointment.After a week part of the display started going out.  Now it’s a guess to determine what is being displayed.  (See attached picture)I have to cycle through numbers to figure out a puzzle of what’s being displayed.Now it’s not cooling hardly at all.  It’s set to 68 and it’s almost 89 degrees in the room.  The room is 10x9, well below the maximum room size by a lot.My electric bill jumped through the roof.  I expected it to go up but it shouldn’t be drawing this much current for such poor performance.Purchased earlier this year and is outside Amazon repair warranty.

",D. Moore,1
232,B084H4B6NB,"Size: 10,000 BTU",22-Aug-20,Verified Purchase,"
It I'll do
","

  It's okay, a bit noisy

",BLD,5
233,B084H4B6NB,"Size: 10,000 BTU",22-Aug-20,Verified Purchase,"
Very nice
","

  Excellent for the house

",Jose Hernandez,5
234,B084H4B6NB,"Size: 10,000 BTU",21-Aug-20,Verified Purchase,"
It will cool a room
","

  I'm in heaven! I feel like I'm in a 5 star hotel

",patrice johnson,5
