,asin,product,date,verified,title,desc,reviewer_name,rating
114,B01DLPUWL2,"Size: 10,000 BTU","August 18, 2020",Verified Purchase,"
Works very well
","

  I like the product

",Errol Whyte,4.0
115,B01DLPUWL2,"Size: 10,000 BTU","August 18, 2020",Verified Purchase,"
Efficient
","

  This AC Unit is very effective at cooling my 2 bedroom apartment while used in conjunction with a cooling fan unit. I would recommend this product

",Amazon Customer,5.0
116,B01DLPUWL2,"Size: 10,000 BTU","August 18, 2020",Verified Purchase,"
Mine suddenly broke after 6 weeks...
","

  The unit was working well until is suddenly malfunctioned, making a crackling noise, and no longer cooling the room.  I was always diligent about maintenance (cleaning the filter).  I have read the manual and tried some troubleshooting.  Nothing it working, the item is defective.  I cannot even contact their customer service.  They have no call centers open due to covid.  And when I tried (over and over again) to contact support on their website I got an error message.BTW, I never review items. I'm not (that guy).  This is the first time I have ever reviewed an item.  Purchase with caution.

",SD_Chillinz,1.0
117,B01DLPUWL2,"Size: 10,000 BTU","August 18, 2020",Verified Purchase,"
I received a used one!
","

  Bought this for a new one for my guest room, but turned out it's a used one. There's still dust and dirt in the vent.The AC works great, but this really bother me. I paid 350$ not to get a used AC that may harm my family with bad air  (possibly) from the other houses.Will return when I have time to pack it up

",Kris Dang,1.0
118,B01DLPUWL2,"Size: 10,000 BTU","August 18, 2020",Verified Purchase,"
Great buy
","

  After reading some review that people complaining about the noise level. Don't believe them, this is a great buy. The noise level is typical and normal for a portable AC. It cools the room pretty fast. I set it up for 72 degrees, and according to my indoor thermometer it cools down to 71 degrees. Although my electricity went up, by 75 dollars the first month, average use of 10 hours a day. We are very please buy this AC. It's a lifesaver during heat wave.

",YL,5.0
119,B01DLPUWL2,"Size: 14,000 BTU","August 18, 2020",Verified Purchase,"
No complaints 1100sqft
","

  Awesome

",Lenell Townsend,5.0
120,B01DLPUWL2,"Size: 8,000 BTU","August 18, 2020",Verified Purchase,"
Very good to save money!
","

  Pretty good to keep a medium to small room cool without running up the electric bill.

",Zack Tylerz,4.0
121,B01DLPUWL2,"Size: 8,000 BTU","August 17, 2020",Verified Purchase,"
Amazing Product, Bad Packaging
","

  I don't usually write reviews, but I thought this product deserved one. Upon receiving the package, there was a huge hole in the box covered with tape. I thought it was going to be a disaster when I opened the box, but everything was in one piece, kinda, there's crack on the front panel but nothing else that would render the product useless. I decided to test it out first before trying to return it, and I've got to say this thing is amazing! I have a relatively small room (~90 sq ft) and this unit keeps my room very cool. Yes the unit is a little loud, but honestly sounds like white noise that you eventually forget is there. As far as leakage and draining, I haven't had to do any of that, I check every week just in case but still no water build up. (I live in CA where it's not too humid but maybe that'll help give you some sort of reference). Overall, the product does exactly as advertised, I just wish they wouldn't have damaged the unit on its way here.

",Alejandro ,4.0
122,B01DLPUWL2,"Size: 8,000 BTU","August 17, 2020",Verified Purchase,"
Worth it
","

  Was exactly as I expected

",Jennifer,5.0
123,B01DLPUWL2,"Size: 10,000 BTU","August 17, 2020",Verified Purchase,"
Great dependable ac
","

  Loved the first one so much I bought two. Great work horses

",H. Vasquez,5.0
124,B01DLPUWGW,null,"August 25, 2020",Verified Purchase,"
Works Great!
","

  Love this portable AC! It works perfectly in my condo. I goes the 12,000 BTU only so I can use it when I move to a bigger place. Only thing is the exhaust hose that it comes with there’s only 4.5 feet. So unless you have the AC unit sitting right in front of the window you’ll have to get a longer one. I purchases a longer one off amazon. It you do by another hose make sure it’s 5 inches and is counter clockwise thread. Other than the hose being short I love this ac.

",starving student,5.0
125,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
works
","

  Got this for a room in the basement. Keeps it cool.

",Starlem ,5.0
126,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
THIS UNIT IS NOT 9AMPS
","

  My prior AC unit was 15 amps, which in my older apartment is a few too many amps to run well. I wanted to find a unit that would keep me cool and yet not pull so many amps. I read this page carefully to find the amps, and the page clearly states 9amps. So i ordered and waited 10 days (after many shipping snafus) and the unit arrived. Upon unpacking and setting up, i sat down to read the instructions and found.. the unit draws 15 amps.So this page is wrong, and do not believe it if you need exact amperage.

",Kethryvis,1.0
127,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
Damaged on delivery
","

  Showed up damaged.  Cosmetic damage but still not thrilled with buying something new and dealing with damage before it is out of the box.

",J. Wright,1.0
128,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
Great choice
","

  This air conditioner rocks! does a great job of cooling down your space! I would buy again without a doubt!

",Robert M McLeester,5.0
129,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
No help
","

  Parts came busted and can't get replacements.

",Angela A,1.0
130,B01DLPUWGW,null,"August 24, 2020",Verified Purchase,"
Works Better as a Portable Heater!
","

  Live and learn... Ugh!I was tired of dealing with heavy, noisy window units and I thought this portable unit might be a better alternative. WRONG!I installed this unit in my home office during quarantine. Worked fine at first, when early summer temperatures were below 90...but it soon proved to be worthless, despite my constant, meticulous cleaning of the filter and draining of the water reservoir, thinking those things would help it cool efficiently.It’s impossible that this is 12,000 BTUs.  I have it in a small room running with a fan to help push around the “cooled” air, and it doesn’t even cool the adjoining hallway.I purchased an inexpensive, 6000 BTU GE window unit for my much larger bedroom, and it cools flawlessly AND is SO much quieter!I have to turn this unit off during business calls and Zoom meetings in order to hear and be heard properly... not good.Part of the problem with the portable may be the ridiculously flawed hose attachment. It’s nearly impossible to secure the hose to the unit well enough that it doesn’t pop off with a slight bunk or movement of the unit.As others have said, I once neglected to notice that the hose had detached from the back of the unit, and in no time at all, the room had heated so much, it was intolerable!In the future, I’ll have to go back to a window unit and maybe retire this as a fan and dehumidifier... or possibly a heater for the winter months, if I keep the hose detached!

",JMS66,2.0
131,B01DLPUWGW,null,"August 23, 2020",Verified Purchase,"
Amazing!
","

  This is a heaven-sent! It’s amazing! This was an impulse buy because I just couldn’t deal with the dry, humid heat anymore, but I’m so glad I ordered this! Also, due to all the fires, it was hard to sleep with the window closed since it was so smoky outside. This allows my room to feel fresh without letting the smoke in. I’ve never owned a portable AC before so I’m not sure what they “normally” sound like, to me it’s a bit loud but I was still able to take a nap through it! The cold air blows so strong even on the low setting, so I definitely think this is worth the price. I wish the hose was a bit longer though. Overall, I’m absolutely happy with this purchase and would highly recommend it!

",Cheyenne,5.0
132,B01DLPUWGW,null,"August 23, 2020",Verified Purchase,"
Broke on day one
","

  Broke on day one. Very disappointed.

",Terence Winn,1.0
133,B01DLPUWGW,null,"August 23, 2020",Verified Purchase,"
Nice and Cool
","

  After many years of having one poor window unit trying to cool my whole house, I finally decided to get an air conditioner for the bedroom.  I didn't want a regular window unit, because I still want the option of opening the window.  This really blows cool air.  If I close the door, it cools off the room quickly.  It was fairly easy to assemble, although the window connection kit is kind of awkward.  I have no idea why the hole in the window plate is not round.  The hose is round, but you have to attach it to an oval adapter to connect it to the window plate.  Also, the adapter pops out easily when I take the plate out of the window and when I put it back in.  A minor inconvenience, especially if you plan to leave it in all the time.  I just don't see why it was made that way.  Other portable units I have had fit much tighter, to the point where it is difficult to separate the hose from the window plate when you want to.  The only other minor issue for me was the lights for the temperature and settings.  They are very bright in a dark room.  No big deal, I just put some duct tape over them so they wouldn't keep me awake.  The noise level doesn't bother me, I'd say it is comparable to a regular window unit.  All in all, I would definitely recommend this.  It is convenient, it cools very well, and is a big relief on hot, humid nights.

",Kathleen,5.0
134,B01DLPUWGW,null,"August 23, 2020",Verified Purchase,"
Works well for a small room!
","

  It’s great! It’s perfect for a room or small area. Came with everything needed to set up in the window. When taking it out, wait 24 hours before plugging it in. When it was delivered, it was upside down, so be careful before plugging in. Otherwise, keeps the room cold and makes a little bit of noise on the highest level.

",Kenneth Thielke,5.0
135,B01DLPUWGW,null,"August 22, 2020",Verified Purchase,"
Better Than Expected!
","

  I've had the 12,000 BTU unit for a month now and it is way better than I expected. It's not as noisy as some of the other reviews have stated. It keeps my room at a cool 70 degrees, since I like it cold. The only thing I can find to complain about is the remote not having a backlight.The display on the unit itself is bright when the room is dark, which was annoying at first, but now I don't mind considering I'm night blind without my glasses; makes getting up in the middle of the night easier so I don't trip over anything or step on one of my cats.Definitely worth the money!

",Richard Johnson,5.0
136,B01DLPUWGW,null,"August 22, 2020",Verified Purchase,"
Nice AC Unit and No Complaints
","

  Normally the San Francisco East Bay does not get super hot summers being in the upper 70s and lower 80s, so most homes do not have AC. A recent extended heat wave put day temps to the high 90s and over 100, with high 80s over night, so I decided to get this unit for the master bedroom. It arrived two days after ordering and reading cautionary review here, I let it sit for 24 hours - which is also now recommended on the both the box and supplementary instruction sheet inside the shipping box - to let the refrigerant resettle. Installation was easy, although as the manual for the unit advises some improvising was in order. Instead of using the foam strips that came with the unit, I bought a couple rolls of self-adhesive Sponge Window Seal tape from HomeDepot; 3/4"" and 1-1/4"" wide rolls. My widow is a slider and has a vertical opening 56"" which is more than the self-adhesive foam supplied with the unit. The sponge seal tape was also much thicker (3/8"") than the unit foam. I followed the instructions using my seal tapes and made nice seals. The three piece Winder Slider was at max extension, so in addition the the screws I used some white duct tape to reenforce the it. I also ran the white duct tape over the form so that it closed the seams and hide the black sponge form seal strips. I they bought some white thin foam poster from the local craft store to cover over the window opening opposite the ac exhaust port/slider and block outside light. Lastly I did use the non-adhesive foam strip to seal the vertical gap between the window frame and outer window - just sort of pushed it into the gap. Like any ac unit it is going to make noise and you will know its on. I took some sound level readings. At 2 feet; with the unit off the ambient room level was 33 dB and with it running set to 72 degrees it was 58 dB.Until I read the user guide I really didn't know that this was a semi-permanent installation in the window, which it is. It can be moved at the end of the summer heat season, but you'll have to go though the whole foam seal and tape routine to reinstall it. if you want to leave the window slider kit and seals in place you'll have to deal with the hose attachment hole as it doesn't come with a cap or plug for the opening of the window slider kit. If I decide to disconnect the unit and put in storage closet, I will probably make a cover/cap out of the foam board and tape over the hole - but it would be nice it it just came with a cap for the hole. That little addition would have made it a five star in my book.

",John R.,4.0
137,B01DLPUWGW,null,"August 22, 2020",Verified Purchase,"
I kinda hate this thing
","

  My condo is upstairs & has no air conditioning. After suffering a few summers I bought this out of desperation. It cools one room down somewhat but I have to run it for hours in order to get it cool. It’s also incredibly LOUD so I can’t really watch TV or anything while it’s running. However, what I hate most about it is the vent you have to hook up to the back. The stupid thing keeps popping off & then it blows hot air from the unit all over the room. The vent tube is hard to attach & has no mechanism for latching or securing it to the unit, so it pops off repeatedly. Very frustrating & annoying. Like I said, I kinda hate this thing.

",sweetlove13,1.0
138,B01DLPUWGW,null,"August 22, 2020",Verified Purchase,"
Seems to work well.
","

  Does a good job cooling down my main space. What else is there to say? Good value for money.

",high numbers,5.0
139,B01DLPUWGW,null,"August 22, 2020",Verified Purchase,"
Good unit for the price. Recommended
","

  As I write this, I am in my cool and air conditioned bedroom. :-)  This is a very good portable AC unit. I had a different unit from LG previously. The LG unit was slightly larger (14K BTU), and it was significantly more expensive than this model. This model is good for the price...AND if you are using it for the right application. My bedroom is only about 14x14. Great for a small to medium space. Noise level is “fine.”  It’s like white noise. The normal for a portable unit.Installation was easy. The only thing keeping this from 5 stars was the single small plastic “screw” that was to be used to secure the sliding window baffles. It simply did not work to secure the sliding parts. I had to use regular metal screws from my tool box. Not a huge deal, but poorly designed for that and would be an easy fix.Currently chilling at 70 degrees. Enjoy!

",Stephen Thomaidis,4.0
140,B01DLPUWGW,null,"August 21, 2020",Verified Purchase,"
Does a great job cooling down a living room and kitchen
","

  It does a great job. It’s weird you have to use a screw driver to open up the ac to clean the filters. It’s loud but only when the ac or humidifier are running.

",Chad Tomeck,4.0
141,B01DLPUWGW,null,"August 21, 2020",Verified Purchase,"
Worth it.
","

  I’m cool in this heat. No complaints. Noise is minimal. Waiting to see how the heat function is when the weather changes.

",Amazon Customer,5.0
142,B01DLPUWGW,null,"August 20, 2020",Verified Purchase,"
doesn't leak water!!
","

  I love this ac. I have another unit from a different company. The black amd decker is so much better. A plus for me. Just what I needed!!

",Crystal Neer,5.0
143,B01DLPUWGW,null,"August 20, 2020",Verified Purchase,"
Works great
","

  Works great, purchased this for using in the bedroom in case electric goes out during hurricane, because can not run house ac off of generator, and being in Florida, it is too hot to not have ac for several days while having no power. Although have not used it for that purpose, but took it to our cabin in the North Carolina mountains, which has no ac, and this summer was very hot there, and use it in the bedroom, worked great, noise level was not too bad once we got use to it, cooled great.

",Richard,5.0
144,B01DLPUWGW,null,"August 19, 2020",Verified Purchase,"
DO NOT WASTE YOUR MONEY TOO!
","

  But definitely not 12,000 BTU. This unit so far has barely cooled my 6x 6 foot bedroom. Its been running non stop on high for whole days and it has not cooled my bedroom below 80 degrees.and the sleep mode can't work at all! my family can't sleep even in the sleep mode! Im very dissapointed and would like to return it. Now. This is garbage. It just blows air around and doesnt cool the room. The advertisement says it will cool a 20x25 ft room. NO WAY. I just wasted a whole weeks pay on this piece of junk.

",samingyu,1.0
145,B01DLPUWGW,null,"August 18, 2020",Verified Purchase,"
Portable air conditioner the best
","

  Gets very cold in my bedroom. LoveBuying another one for my livingroom

",Alice Dixon-bradley,5.0
146,B01DLPUWGW,null,"August 18, 2020",Verified Purchase,"
Great portable aircondition
","

  Good air condition. Window assembly a little difficult but other than that works great.

",Amanda Rachal,4.0
147,B01DLPUWGW,null,"August 17, 2020",Verified Purchase,"
Hosing unit and hose are terrible and pop out
","

  The hose is so stiff and the way it goes into the unit is so bad, so when you are trying to put it in the window the other end pops out.  It's very frustrating and makes me want to return it.  It seems to cool pretty well, I will  wait and see before I decide on it's fate!

",Tina Danzig,3.0
148,B01DLPUWGW,null,"August 17, 2020",Verified Purchase,"
Quality
","

  Love this air conditioner, it’s quiet and keeps the space nice and cool. Very easy to install, everything needed is included.

",Sherry Thomas-Salyers,5.0
149,B01DLPUWGW,null,"August 17, 2020",Verified Purchase,"
Works well for a small room
","

  Like other reviewers have mentioned, the BTU reading is incredibly misleading. Do not compare this to other units without checking to verify they are describing the same cooling capacity. With that said I think this is a fine AC unit. It cools my small 10x15 room quickly and efficiently. I don’t think the noise is as bad as other people say - it sounds like a loud fan.The dehumidifier function was an important reason for purchasing this unit but I’m having trouble discerning how effective it is without elevating the unit and using the drain hose attachment. Other units also display room humidity so you can easily see the % humidity while the unit runs, but this device does not have that functionality. If it turns out that this feature (the dehumidifier) is not effective then I will return and update this review.

",Amazon Customer,3.0
150,B01DLPUWGW,null,"August 16, 2020",Verified Purchase,"
Wall units seem better
","

  It's ok. I don't know if wall units and portable units are supposed to work the same if they have the same BTUs but this one doesn't. After my wall unit died I decided on a portable one with the same BTUs previously and im disappointed. I does something but not like my wall unit.

",Sybil H.,3.0
151,B01DLPUWGW,null,"August 16, 2020",Verified Purchase,"
How do I fix this?
","

  It works great, but when I was trying to reattach the exhaust hose, the little plastic peg that is attached to the machine snapped off. Now the exhaust hose will not stay attached. Is there any way to fix this without buying a whole new air conditioner?

",Cindi N.,4.0
152,B01DLPUWGW,null,"August 15, 2020",Verified Purchase,"
Average unit
","

  Its just ok. I am not sure if it is 12000 btu really. Blows cool but does not cool the room very well.

",Tough Volcano,3.0
153,B01DLPUWGW,null,"August 15, 2020",Verified Purchase,"
Shoulda got this last year
","

  I live in the attic. Kinda. Even though there's a space dedicated for living, that means I'm surrounded by actual 100+  degree attic. My apartmentis hotter at 4am than it is at 4pm. This unit works perfectly. It's quiet. It works great. Even my cat loves it. She sleeps right next to it. So nice not to work up a sweat just trying to fall asleep. And of course, the brand is trustworthy.

",Mike,5.0
154,B01DLPUWGW,null,"August 15, 2020",Verified Purchase,"
Excellent Portable Unit!
","

  We are caring for a foster dog & she sleeps in our garage.  As the weather got hotter, we went looking for a portable unit.  This is fantastic!  I know we'll use it for years to come.  The unit was great for our two car garage, completely cooled to the temp I set.Highly recommend this a/c unit!

",aneal2,5.0
155,B01DLPUWGW,null,"August 14, 2020",Verified Purchase,"
Do NOT buy!
","

  This air conditioner was a complete waste of money. I am going to try and return it. Nothing works right. It doesn't cool my space at all like the window unit I had. When I have the fan on low it still blows on high and sometimes I turn thre fan on high and it still stays on low. The window unit I replaced this with made my downstairs like refrigerator on about 72 even on a very hot day. This AC won't even cool the kitchen only. It still feels muggy at 72 to 73 setting.  I do not recommend this product at all.

",Denise Baylor,1.0
156,B01DLPUWGW,null,"August 14, 2020",Verified Purchase,"
Best decision made.
","

   This Portable AC is everything I hoped for. I installed it by myself and got a separate adapter for the sliding glass door. To be honest the worst part was suppose to be the easiest. It was to connect the hose to the 2 end connectors. They say twist in but let me tell you it was hard sooo i went to home depot and the guys did it for me.  Every time I tried it kept getting loose so there's a trick to it and so I figured somebody will help me at home depot and they did and then after that and was able to do everything myself. I'm very happy with it it cools very well um of course I have a very hot Room but it's doing very well and I'm very pleased with it and when I get another one from my bedroom just to help this AC out on this Florida hea

",mari,5.0
157,B01DLPUWGW,null,"August 14, 2020",Verified Purchase,"
Overall Pleased
","

  Perhaps a bit loud, but you have to expect that it will make noise as it is an air conditioner and is to be used in a smaller room. Otherwise seems to function very well and cools our small room nicely. The exhaust pipe could be a little easier to work with and heats up quite a bit when the air conditioner is use. Should be a little more flexible and insulated.

",robertc,4.0
158,B01DLPUWGW,null,"August 14, 2020",Not Verified,"
LOVE
","

  best air conditioner ever!!

",Amazon Customer,5.0
159,B01DLPUWGW,null,"August 13, 2020",Verified Purchase,"
Poor quality
","

  I would not recommend this product. We have barely had it over a year and in that time we have maybe used it for 3-4 months. We turn it on at bed and off before leaving for work. We regularly clean the filters and it is already has crapped out on us. I’m sure there are better quality options out there.

",Nicole ,1.0
160,B01DLPUWGW,null,"August 13, 2020",Verified Purchase,"
Junk
","

  I run this in my bedroom (in Illinois) just to keep my bedroom cool in the summer. Never mind that I also have central air and my house is generally cool. After just over 1 year of owning, the fan is already going out and won't work properly. Of course, when I call Black & Decker, I get transferred to an overseas call center to a person I cannot understand. I gave them all proper information and was told I would be called in a few days about returning and replacing. One week passed and I never heard anything. I called them and they told me that they would call in a day or two. Another week passed, and nothing. I am not someone to post negative reviews about things and I usually roll my eyes at reviews like this since I feel like people are just being drama queens and crying about stuff but I am thoroughly disappointed about this purchase and will NEVER buy another Black & Decker again. So glad I purchased the extended Amazon warranty because I will definitely be using it once it kicks in. Stay away from this junk product with horrible customer service.

",Captain Dan,1.0
161,B01DLPUWGW,null,"August 13, 2020",Verified Purchase,"
Disappointed
","

  The connection inside the unit that connects the exhaust tube is just a small piece of plastic which we unfortunately learned is easily breakable.  I have a different AC unit by another maker and the connection is strong and the design is good.  To me, this is a design flaw in that I have limited options to reattach.  So far duct tape just eventually detaches from the heat that is being expelled.  I think the cooling is decent, no complaints. No complaints on the noise.  Just disappointed this broke within the first week.

",HJ,3.0
162,B01DLPUWGW,null,"August 13, 2020",Verified Purchase,"
Poor Quality
","

  does not cool very well in high heat area. 5000 btu window unit does a better job

",Bryce,1.0
163,B01DLPUWGW,null,"August 12, 2020",Verified Purchase,"
Very cold.
","

  Works great. Cools two adjacent rooms in our house.

",Amazon Customer,5.0
164,B01DLPUWGW,null,"August 12, 2020",Verified Purchase,"
Arrived with some damage
","

  Wasn't happy about the condition of the parts when it arrived. In one of the pictures I have uploaded it shows one of the window adaptors for mounting the air hose to the window. It came dented and cracked. The packaging of the item was unremarkable so I can only assume that this happened at the factory. a few marks on other parts but luckily the unit itself works without issue and I can hide the blemishes that were on it.Be careful with the thin weather guard. If it sticks to you at all it will rip very easily and is almost impossible to get it easily off of your fingers or other items. Make sure you only get it on things that it is supposed to go on. I attached a picture of it stuck to my finger, took a long time to get it off my hands. Great for stickiness but horrible if there is an issue.Unit seems to be working alright but due to the condition that it arrived in I can't give it a higher rating because if that happened to the other window adaptor I would have had to return the entire thing which already got delayed in being shipped to my house.

",Stephen S.,3.0
165,B01DLPUWGW,null,"August 12, 2020",Verified Purchase,"
Works great
","

  Keeps our house cool!

",Pearl Aho,5.0
166,B01DLPUWGW,null,"August 11, 2020",Verified Purchase,"
Too noisy
","

  It is too noisy and does not cool the room well.

",Arya,1.0
167,B01DLPUWGW,null,"August 10, 2020",Verified Purchase,"
It will do
","

  I bought this because the 20 year old in wall air conditioner in my bedroom has started acting up periodically and I don’t want anyone in my apartment right now. Also, the one in the living room is just as old, so if they both end up no longer usable this is a great portable solution. As others may have written, don’t expect this to be quiet or as chilling as your window or in wall unit. But it’s enough to cool down a room to a comfortable temperature to fall asleep, and when it reaches the set temperature the fan is fairly quiet. The majority of the noise comes from the rush of air, and as far as I can tell there is no discernible difference between fan speeds. The remote works well. I’ve used it for about a whopping 8 hours so far just to test it one very hot night. I’ll continue using my wall unit for now but I’m no longer panicking about having no air conditioner during the dog days of summer. I should add that I did have to ask for help in trimming down one of the very substantial plastic window inserts a little to fit my window. A power saw was needed for that and I’m fortunate my family could help me out. This is a pricey item considering other options work better, but it’s the only option for me right now because I could install it myself.

",Amazon Woman,4.0
168,B01DLPUWGW,null,"August 10, 2020",Verified Purchase,"
Cools very well!
","

  I bought this for my mother.  Her apartment is about 525 SF and she said it gets too cold, but that is a good thing. It is a little noisy, but aren't they all?  This one is not as noisy as mine from about 2 years ago.  I would recommend this for portable AC needs.  For sure!

",Cheryl W.,4.0
169,B01DLPUWGW,null,"August 10, 2020",Verified Purchase,"
Almost killed my family
","

  I bought this in May 2020. I started using on July 1st. Today is August 8th. The unit has melted my outlet and it’s power cord. We live in a modern house with modern electric (my brother in law is an electrician). This thing almost killed us.Update- emailed company 8/8- no response as of 8/25- calling today

",Wesley Medeiros,1.0
170,B01DLPUWGW,null,"August 10, 2020",Verified Purchase,"
Cools room well but too loud to sleep
","

  We bought this to cool down a large room with lots of glass where the sun hits in the afternoon.  It definitely cools the room down and cools it fast.  I’m happy with that part.  The only problem is the noise it makes.  You cannot sleep with this on  It’s just too loud!  I wish I can leave it on all night but then I can’t sleep because too noisy

",Carrie,4.0
171,B01DLPUWGW,null,"August 9, 2020",Verified Purchase,"
Good quality good for the money
","

  The only thing I really didn't like about it was the window kit that it came with really dis the parts weren't very easily put together let's just say I love the thing

",adell,4.0
172,B01DLPUWGW,null,"August 9, 2020",Verified Purchase,"
Fraud product
","

  Super noisy, and doesn’t cool indicated space

",Alla Yesina,1.0
173,B01DLPUWGW,null,"August 8, 2020",Verified Purchase,"
Excellent unit and affordable!!
","

  My daughter is disabled and needs a cool room constantly. This little unit is a workhorse! The unit was shipped and set upright on our porch. We waited 24 hrs before installing to be safe. Easy to set up. Rolls very well on slight shaggy carpet. Cools her room really well! 400 sq ft. It shuts off and in automatically. The remote is great, helps her regulate the temp as needed! The hose stays cool, and it’s easy to clean the filter. We have had no problem with the water pan, and we have high humidity. The window panel did not fit too well, so we used the previous one, and just popped the hose in and it fit perfectly! The ability to spread the payments out was so helpful! Definitely recommend!

",Devon,5.0
174,B01DLPUWGW,null,"August 8, 2020",Verified Purchase,"
Compressor is noisy
","

  Not silent at all, when AC compressor turns on it’s extremely noisy. Apart from that, works fine for mobile AC unit.

",Roman Truba,4.0
175,B01DLPUWGW,null,"August 7, 2020",Verified Purchase,"
Not enough power and cooling distance
","

  this is nice for a very small 8x10 room, nowhere near the room size it advertises.  If you are more than 8 feet away you will not feel the cool air.

",G Martinez,2.0
176,B01DLPUWGW,null,"August 7, 2020",Verified Purchase,"
Excellent
","

  So far so good.  Keeps our hot upstairs nice and cool.

",L Hood,5.0
177,B01DLPUWGW,null,"August 7, 2020",Verified Purchase,"
Good buy so far
","

  Putchased this product a couple of weeks ago because my ever portable air air conditioner was leaking from everywhere and a was causing damage to my wood floors and leaking into my basement ...so this one has only had a little condensation on the top and no issues with leaking and iy tnly been about because 2 weeks and so far it seems to be doing just fine he went .. it's less btus then that previous 1 I had. i like the fact that it's more compact and noise level is almost the same

",Marilyn b.,4.0
178,B01DLPUWGW,null,"August 6, 2020",Verified Purchase,"
This is a 6,500 btu NOT 12,000.
","

  This unit clearly states two different BTU ratings on the box (12,000 BTU Ashrae) (6,500 BTU DOE Standard) I have another 11,000 BTU portable AC in my dining room and this thing is definitely smaller in physical size. I purchased for my basement to cool about 300 sq ft, which it is doing somewhat, but struggling. I could've purchased something from Home Depot with more BTU for less money had I known the different BTU ratings on this model.

",Brendan O.,3.0
179,B01DLPUWGW,null,"August 5, 2020",Verified Purchase,"
Damaged/missing parts
","

  Damage to the opening for the exhaust hose and missing the pads for the wheels

",Mike McCarthy,4.0
180,B01DLPUWGW,null,"August 5, 2020",Verified Purchase,"
Worked great for our needs
","

  Cooled an 18x20 bedroom to 76 degrees within 3 hours on a 90 degree day.  This worked great for us. We couldn't close the bedroom door so we no issues with the unit creating a vacuum. It obviously ran a lot with the door open but we expected that. Once the humidity was down, 76 was comfortable enough.  For what we needed and expected, this unit did a great job and on days less than 90, it cooled much better.

",takinitinstride,5.0
181,B01DLPUWGW,null,"August 5, 2020",Verified Purchase,"
Works well for small room
","

  Takes a while but it does work well.  A few hours and the room was chilled.... 10X10 room.  might have tough time in a larger room with high ceiling.  It is loud, but they all are...

",Stephanie J. Kilburg,5.0
182,B01DLPUWGW,null,"August 5, 2020",Verified Purchase,"
No Longer HOT!!
","

  We just moved into a new apartment (in TX) and our room is the hottest room in the house! I can't sleep hot so I gave this a try after buying several fans.. It's COLDER THAN A POLAR BEARS TOENAILS in my room now!! It's no louder than any of the fans I've been using so the noise level is cool with me. It reminds me of a hotel ac and works perfectly for our needs. I used 3M foil tape to seal the window and the hose connections after installing. *I did have to cut the window attachment with a small hand saw due to it being too wide for my window opening of 35 inches, but it wasn't an issue for me. I highly recommend this if you are tired of being HOT in your sleep!

",King,5.0
183,B01DLPUWGW,null,"August 5, 2020",Verified Purchase,"
To noisy
","

  To noisy

",susan hankins,3.0
184,B01DLPUWGW,null,"August 4, 2020",Verified Purchase,"
The Best There Is
","

  After buying one of these 12,000 BTU units, I was so impressed with its performance I tried to buy another one, but only 10,000 BTU, but I was unable to find one anywhere that could be shipped out before September (this was in June 2020). So I ended up finding a 10,000 BTU TOSHIBA Portable at Home Depot figuring Toshiba had to be at least as good as Black and Decker, if not better. Wrong, the Black and Decker blows it away in performance and it's not just the extra 2,000 BTU's because I have the Toshiba in a room 1/3 of the size, only a 10' x 10' room so 10,000 BTU's should be vast overkill, but it's not, at all. I gave the Black and Decker only 4 stars for noise level because it IS pretty noisy, but ALL portable units are and this one is no more and no less. Likewise I gave it only 4 stars for energy efficiency because I don't know yet, I haven't gotten the electric bill yet. The 4 stars for warmth are because if you run the exhaust hose out too far it will throw quite a bit of heat, which is a testament to it's efficiency: an A/C unit is essentially a heat pump; it doesn't put cold air in, it takes hot air out...as exhaust. It doesn't matter to me because I just pushed the unit up against the wall where I wanted to use it, marked the outlet there, and cut a 6"" hole right through the wall ducting it to the outside directly using only 6"" of fully collapsed exhaust hose so there is no detectable heat transfer at all. This is a GREAT portable A/C and I fully recommend it wholeheartedly!

",Clinton D. Pollen MD,5.0
185,B01DLPUWGW,null,"August 4, 2020",Verified Purchase,"
Perfect when windows are small
","

  The portable air conditioner is just what we needed. We have four windows in our bedroom but they are all small and a window air conditioner will not fit. The Black and Decker unit fits the bill. It is not too heavy and it works exactly as suggested by manufacturer. Only drawback is that the attachment to the window is not as adaptable as it should be. All of these portable types should have the adaptability to attach to a small window, the one reason why many people buy them. We were lucky that the one we bought just fit, but others will not be. That's why i gave it four stars.

",james H. Johnson,4.0
186,B01DLPUWGW,null,"August 2, 2020",Verified Purchase,"
Love it!!
","

  This is a lifesaver in this crazy heat!!! 12000 BTU is Perfect to cover my living room and dining room! Yes, it’s noisy but I’ve never had an AC that doesn’t make a noise. Also super easy to assemble

",Ella,5.0
