,asin,product,date,verified,title,desc,reviewer_name,rating
228,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 8, 2020",Verified Purchase,"
pay for quality
","

  Was good for one week then the speakers started sputtering everytime I played.

",Landon ,1.0
229,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"June 8, 2020",Verified Purchase,"
Good Quality and value for wireless set.
","

  My son asked for these for his birthday.  He LOVES THEM!  He is an avid fortnite player like most these days.  His friends say they hear him very clearly.  The battery life is good.  He says they are comfortable and he hears clearly also.  Overall huge win.  For the price I would say these are a no brainer.

",Q V R,5.0
230,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"June 8, 2020",Verified Purchase,"
Not directly compatible with Xbox One
","

  Does NOT directly connect to Xbox One like I was told. I can go through the companion app on my windows 10 but that means a I have to stream from my pc to my Xbox just to use the headset.

",Justin Gagne,3.0
231,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 7, 2020",Verified Purchase,"
Good value!
","

  Have been using for telecommuting the past two months. Very good product.  Would recommend.

",Sci-fi buff,5.0
232,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 7, 2020",Verified Purchase,"
Great for gaming
","

  Purchased as a gift, used for gaming with friends, especially useful now with the pandemic.

",mary,5.0
233,B01L2ZRYVE,Style: Stinger 7.1Pattern Name: Gaming Headset,"June 7, 2020",Verified Purchase,"
9/10
","

  To make a long story short. Its very decent.

",Emmanuel^^,4.0
234,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 6, 2020",Verified Purchase,"
They are worth buying
","

  They are working great for my kids

",Diane Reed,5.0
235,B01L2ZRYVE,Style: Stinger CorePattern Name: Gaming Headset,"June 6, 2020",Verified Purchase,"
40mm drivers are weak in these.
","

  My previous headphones all had 50mm drivers. These have 40mm drivers. Big sound quality difference to me. I do not recommend these.

",Soulman,2.0
236,B01L2ZRYVE,Style: Stinger CorePattern Name: Gaming Headset,"June 6, 2020",Verified Purchase,"
Good headset
","

  Works well on PC and Xbox one. Good price.

",Amazon Customer,5.0
237,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 5, 2020",Verified Purchase,"
Great product
","

  My son never takes them off

",Renee,4.0
238,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 5, 2020",Verified Purchase,"
Very comfortable
","

  I have used this headset many times on three different platforms: PC, PS4, and Xbox, and it works flawlessly on all of them.The best feature is that it is much more comfortable than any of the other (all admittedly cheap) headsets I've owned-- I can wear it for four hours straight and barely be aware I have it on.I also like that it doesn't completely block out outside noises, so I can still play a game with audio coming out of the TV if I choose to.

",Ralph M.,5.0
239,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 5, 2020",Verified Purchase,"
Mic breaking
","

  Mic broke

",Amazon Customer,2.0
240,B01L2ZRYVE,Style: Stinger WirelessPattern Name: Gaming Headset,"June 5, 2020",Verified Purchase,"
fantastic!
","

  this is awesome!  I luv my headset!. Great  range, I can go into another room and still hear.  use it daily, had set over 90 days, and if they last awhile, will totally buy them again. battery life decent. Was surprised to see a noise cancellation  rating in review, these are  not noise canceling headphones. the microphone has a swivel which mutes the set when turned up.

",uofakron,5.0
241,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 4, 2020",Verified Purchase,"
No mic after a couple months
","

  Microphone stopped working after a couple months. Should've put forth more money for something reliable.

",Thomas Miller,1.0
242,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 4, 2020",Verified Purchase,"
Great sound - flimsy cord.
","

  Great quality sound and mic for sure, my friends noticed the difference without needing to tell them I got a new headset -  but be warned that the cord is easily damaged, though. It's very flimsy compared to any other headset I've owned. I just got this two weeks ago, and one side doesn't work because the cord got damaged. My mouse and keyboard are all wired as well have held up for years, but this cord is significantly flimsier, lighterweight, and thinner/softer.

",Sarah,3.0
243,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 4, 2020",Not Verified,"
Good headphones for the price
","

  I bought this headset from Best Buy and I been owning them for about three months. Sounds is good but do not expect high quality sound, only decent sound. Noise cancellation works perfectly fine and mic is decent as well. This is probably the best cheap headset you can buy but don’t expect great things from it. The only feature that I miss in this headset is the fact that you could hear yourself, everything else works fine and it’s also pretty light weight with a decent material built.

",Will,4.0
244,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 4, 2020",Verified Purchase,"
Great headset while it lasted.
","

  Good headset for the price. Like some of the other reviews, it doesn’t last long before breaking. Decently comfortable. Would rate higher if they didn’t break after 6 months.

",Raymond Hampton,3.0
245,B01L2ZRYVE,Style: Stinger CorePattern Name: Gaming Headset,"June 4, 2020",Not Verified,"
son loves it
","

  My son needed a headset for his new xbox one - he loves this. Said it was easy to use, great soudn quality and comfortable. He's not a big gamer but uses it to play online games with my other son a few nights per week.

",banana wind,5.0
246,B01L2ZRYVE,Style: Stinger CorePattern Name: Gaming Headset,"June 3, 2020",Verified Purchase,"
Great Headset for the Money!
","

  It is very good quality for the money. They sound great and the mic quality is good. Great for new gamers.

",Michelle,5.0
247,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 3, 2020",Verified Purchase,"
Overall, pretty decent for the price
","

  I ordered these headphones and they came quickly, but when they arrived, one side was not playing audio. I put in for a return/replacement and the replacement came 2-days later. This pair actually worked. They are pretty comfortable and have excellent noise cancellation. Sound quality is good for gaming but not really comparable to $200 music headphones. I would buy again!

",bri kerrick,4.0
248,B01L2ZRYVE,Style: Stinger WirelessPattern Name: Gaming Headset,"June 3, 2020",Verified Purchase,"
Sound quality/ ps4 party
","

  I used these on ps4 and comparing this to the previous afterglow headsets I’ve owned, the sound quality couldn’t even come close to match it. I thought this headset would still be decent without a 7.1 surround sound option but it was like a night and day difference. These would be good as a beginner’s headset, but if you’ve been gaming for some years and are looking for a good headset I wouldn’t recommend. It also made the ps4 party sound like everyone was talking through a can and drastically louder than game volume.

",Joseph Baker,3.0
249,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Mic quality was low, left headphone stopped working
","

  I bought this headset after my previous one began breaking, so I figured it was probably time to get a new one.  Right off the bat, I thought that this headset was very nice, the headphones fit comfortably on my head, and they had great noise cancellation.  However, after using them for some online gaming my friends and I realized that the mic quality was pretty bad.  A little while later, I was using them and the left headphone just stopped working out of no where.  I hadn't had the headphones for very long, so this is quite disappointing.

",Timothy F Fann,2.0
250,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Great purchase
","

  My son has had these for 6 months and he still loves them.  He has never complained about anything.  Uses them daily so they are made well.

",beccaboo,5.0
251,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Tk
","

  Tk

",Brenda Acosta,5.0
252,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Excelente
","

  Articulo muy bueno 100% recomendableLo mas que me gusto fue el envió sus actualizaciones eran tan exactas y perfectas.

",Yasmara Gonzalez,5.0
253,B01L2ZRYVE,Style: Stinger Core 7.1Pattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Good for gaming
","

  Only issue is my ear pains after 30 min of use

",Amazon Customer,4.0
254,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Great pair of headphones
","

  This Is my second pair (I broke my first pair I forgot how but it’s  not  because they are bad it’s because I’m dumb) for the price I don’t think you can beat them they sound great all my friends on Xbox ask what headset I’m using and say that I sound great but the settings need a little adjustment when you first get them. They are pretty light on your head but you do feel them when you are wearing them but they never hurt or get heavy oh and they look great

",Jaylin,5.0
255,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 2, 2020",Verified Purchase,"
Awesome headset! Great price!
","

  These were for my 12yo son. He uses them for gaming. We've been through MANY headsets and he is by far happiest with these. Says the sound quality is amazing! They feel like they are made well and wont break in a few months. Great price for one of the better headsets!

",Q B,5.0
256,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 1, 2020",Verified Purchase,"
When it worked, it worked.
","

  I had these for about 8 months and they worked fine. But, for something this highly rated I expected it to last much longer. Unfortunately, one side stopped working (I tried it on multiple devices) and that sucks. I am 2 months beyond the standard warranty for this product so I can't get it fixed.

",Amazon Customer,3.0
257,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"June 1, 2020",Not Verified,"
Lightweight, comfortable, and clear!
","

  The mic pickup is very good and I like that the mic stalk is flexible. I prefer the tilt-to-mute that the Cloud Stinger Core Wireless+ 7.1 has - I don't like the idea of a detachable mic because it's just something for me to lose! The sound quality is great, and wireless range is pretty decent - I can walk into the next room and back and usually don't lose signal. Windows 10 automatically set up the device upon plugging in the USB receiver and I didn't have to do anything at all to configure it. I haven't fully put it through the ringer, but battery life seems good so far. I really like that it charges over USB-C, since I've started to replace my other devices with USB-C ones as well. (Laptop, 2 cell phones, etc.)

",Chris E.,5.0
258,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 1, 2020",Verified Purchase,"
Mine smelled like the paint job just got done
","

  06/01my ears started itching after wearing it for a little bit, and you can often smell the paint as it just got done as it lingers6/02Microphone not working also, basically you have to yell  while having it next to your mouth

",Amazon Customer,1.0
259,B01L2ZRYVE,Style: Stinger Core 7.1Pattern Name: Gaming Headset,"June 1, 2020",Verified Purchase,"
Great headset
","

  Son loves it and hasn’t complained yet.

",BuddhaTree,5.0
260,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"June 1, 2020",Verified Purchase,"
Just amazing!!
","

  Got it for a friends birthday and he says it’s perfect. Don’t need to spend $300+ on headphones when these are insane. Mic quality is actually nuts for the price btw.

",XiLoPhon3,5.0
261,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 31, 2020",Verified Purchase,"
The mic broke after 2 months
","

  The mic started cutting out and it started glitching. After that the mic got loose and I saw the wire hanging and the mic broke off. I like the quality and the sound.

",Avraham Lichaa,2.0
262,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 31, 2020",Verified Purchase,"
Ok for the 29.99 that i paid.
","

  Decent for 29.99 that i got on sale. Wouldn't pay 49.99.

",Amazon Customer,3.0
263,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 31, 2020",Verified Purchase,"
Buen producto
","

  excelente resolución de audio, profundos bajos y buena relación con los brillos.Su único error es que depende el ajuste de tamaño a veces se filtra el sonido al micrófono.

",Daniel Quintero,5.0
264,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 30, 2020",Verified Purchase,"
Audio went bye bye after 15 days
","

  After extensive searching online for a top headset under 50 bucks I kept seeing hyper x so I ordered them on May16. Not even a month has gone by(May 30) and the audio in the left earmuff has gone out completely. I am highly disappointed, hopefully I may get a replacement and go from their, until then I am only giving them 2 stars.

",H. Wright,2.0
265,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 30, 2020",Verified Purchase,"
Good
","

  TV

",mohamed elshorbagy,5.0
266,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 30, 2020",Verified Purchase,"
is very good but
","

  is a very good headset but the noise cancellation is not the best

",Rodney (RJ),4.0
267,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"May 29, 2020",Verified Purchase,"
Fantastic!
","

  I've been using these with COD and they work great!  No ear fatigue because they cover the ear.  They do not get hot on ears like others, either.  Very light, great mic boom and so far, seems to last long time on charge.  I would not ordinarily spend this much as I don't game too much these days, but when I do, these are the bomb!  Applied for biz AMEX and got $125 Amazon credit immediately.  You know where I spent it.

",rbb333,5.0
268,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 29, 2020",Verified Purchase,"
Very comfortable
","

  These headsets are very comfortable and the sound quality is good. I do find the volume adjustment range to be a little low though it's not too bad. Also the microphone adjustability and the convenience of turning it off and out of the way is a nice plus.

",CBK,5.0
269,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 29, 2020",Verified Purchase,"
Bueno
","

  Muy bueno

",Diego,5.0
270,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 29, 2020",Verified Purchase,"
The noise suppression so good you can’t hear your dog bark at you
","

  If you’re on a budget this mic has good value out of it. I spent 3 weeks with using discord and never has it echo or have any problems besides one thing. You kinda have to put the microphone like kinda near your mouth or else people can’t get you but overall it’s pretty good.

",Daniel Luu,5.0
271,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"May 29, 2020",Verified Purchase,"
Great headphones
","

  Son loves them!

",Amazon Customer,5.0
272,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 28, 2020",Verified Purchase,"
Expensive headset if it only last 4 months
","

  BUYER BEWAREThis was an expensive headset considering it only lasted 4 months.  After only 4 months of use I only hear static and an echo hearing my own voice when talking.  Just spend more money for a better quality headset which you will have for more than 4 months.

",Michele Cohen,1.0
273,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 28, 2020",Verified Purchase,"
Right Headphone sound
","

  After less than a month of using this headphones, the right speaker started sounding at a much lower volume than the left. Not Good!!

",Rafael C. Serna,1.0
274,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 28, 2020",Verified Purchase,"
Best Budget Gaming Headset Hands Down
","

  If you have under $200 to spend then your best bet is getting these bad boys for consoles. They cost a fraction of 200 and I can hear footsteps further than anyone with these when coupled with Dolby Atmos. Microphone is also one of the best I’ve Ever used, just one problem is that when the volume is turned to the max, sometimes some of that noise leaks into the mic and causes a slight echo. But it’s not that bad and doesn’t happen often, only during very loud moments in games. Lastly, I’d like to say that the microphone is also another flaw in a way that the continuous muting and unmuting of the mic causes it to wear it out quicker over time and leads to the mic creating static which sucks! I know because I’ve owned several of these over the past couple of years. I still give this item 5 stars though. Keep up the great work HyperX.

",Ali Azzam,5.0
275,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 28, 2020",Verified Purchase,"
Lasted less than a year
","

  Seemed to be high quality and sounded great but after less than a year of light use the audio cuts out on one ear.  Squeezing and jiggling the audio plug will cause it to cut in and out.  Cable looks fine and it's not crimped or worn at all.

",votequimby,2.0
276,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 27, 2020",Verified Purchase,"
Great!
","

  This is a great gaming headset for the price. Overall it sounds great. The suction cups don’t block out much sound but I don’t think that’s the intent of this model. If you need noise cancelling it might be worth upgrading.

",Anthony Morfin,5.0
277,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 26, 2020",Verified Purchase,"
Not bad, not great
","

  Not bad for cheap (relatively) headsets. I’ll start with the good.... I bought these after I had another pair, forgot the model name (the more expensive ones, those lasted about 2 years). when new the audio is great and mic picks up voice well. I purchased in dec 19 and I’m now (May 2020) issues with sounds cutting out, echo, and feedback from the mic to party members. I haven’t had the greatest experience with HyperX customer service. I submitted a request a month or so back and still have not heard anything. Looking to get a new pair. I’ll probably go with the turtle beach 700 those seem like the best ones from reviews and articles.

",B,2.0
278,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 26, 2020",Verified Purchase,"
Not loud at all.
","

  They get the job done. Just not very well.  Headphones are really quiet, mic is bad.

",Amazon Customer,2.0
279,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 26, 2020",Verified Purchase,"
HyperX Cloud Stinger
","

  This headset sounds great and the mic quality is great. The problem is that they won't last. Worked great for a few months and now they have static whenever I adjust the volume and move the mic. All I can find is that these only have a 90 day warranty so they only last just long enough to not be covered.

",M. griggs,2.0
280,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 26, 2020",Verified Purchase,"
Best headphones for this price range
","

  I have tried a total of 8 gaming headphones in the last 6 months. These are the best headphones out of all of them. The other 7 were priced between $30 - $60. These have the best mic quality, the best audio sound (Though I wish there were a bit more bass, but it's comparable to other headset's bass), and the ""raise to mute"" function is incredible. I can't stand the mute switch on other headphone's cable controls.This headset has also lasted for over 6 months and I take it to my buddy's house, in my backpack, consistently. It is a GREAT headset and worth buying this over other ""less known"" headsets.

",Daniel Carrington,5.0
281,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 26, 2020",Verified Purchase,"
Not good quality; sized too big vs one size fits all
","

  The ear and head band pieces are quite bigger than any other we have purchased. The sound quality is very lacking in that my son’s currently broken pair of a different brand are of better sound quality and are therefore rendered useless. Very disappointing purchase.

",Gamer’s mom,3.0
282,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
Works at first...
","

  I really thought I liked this product.  When I first got it, it worked great and the duo said it sounded great on their end as well. However, 3 weeks in and the mic quality got really bad. So I ordered another one, thinking the first one was defective. I got the second one and within a week, the mic stopped working and was just static. I thought this product would be good because it wasn't cheap and it comes from a good company but both headsets broke very quickly after taking good care of them. I wouldn't buy again

",Pamela,1.0
283,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
Broken
","

  Haven't had this headset for a year yet and my friends are hearing echoing and buzzing sounds. I am frustrated. $70 down the drain for a headset. Absolutely crazy!! It is annoying that I can't talk to my friends because of the echo and buzzing and when we are playing a game that requires communication all the time.

",Amazon Customer,1.0
284,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
the best for $50!
","

  this headset is very comfortable and smooth. for $50 it is definitely worth it. easy to use. however, if you want that high sound quality, this one would not be fitting. but for the price, it’s pretty good! definitely recommend .

",Estefany Bejar,5.0
285,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
Good stuff!
","

  No real in-depth commentary here; just a good, solid headset.  First one lasted me about six years, I expect my new copy to last as long.

",Will,5.0
286,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
Great headset!
","

  Bought this for my son and he loves it! We've tried other headsets and this one is by far the most comfortable. My son loves the swivel to mute microphone.

",Donna,5.0
287,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 25, 2020",Not Verified,"
Great headset when it worked.
","

  It was great when it worked. Worked for about 6 months until it stopped working. Not too durable. Glad I got the protection plan. Got my refund.

",TitiBoy002,2.0
288,B01L2ZRYVE,Style: Stinger WirelessPattern Name: Gaming Headset,"May 25, 2020",Verified Purchase,"
Great sound quality!
","

  Good pair of headphones, sound quality is awesome and you really can’t hear anything with the noise canceling.

",Kenkasa Wright,4.0
289,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 24, 2020",Verified Purchase,"
Great entry gaming headset for xbox playstation or pc
","

  This is a comfortable, well built, good sounding headset for a low price. The microphone quality is acceptable for multiplayer chatting, maybe not so much for streaming or podcasting. The volume rocker on the right earcup is a very nice touch being someone who does not touch their system volume. The ""push up to mute"" microphone feature has come in handy more times than expected, when a random phone call or visitor pops up. Overall, I don't by any means recommend these for music listening, but as a gaming headset you will get a bassy, immersive sound stage with a solid microphone to boot and some nice touches, with solid (albeit plastic) build quality that seems as though it will take a solid beating. I have had mine for 4 months and they look brand new.

",Sam Diamond,4.0
290,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 24, 2020",Verified Purchase,"
Fuzzy speakers during most games even at low volume
","

  I must have a fault pair, or something. I've had these headphones for 6 days, and both speakers emit a fuzzy sound when I'm doing a big action scene. When I was going up against Freide in Dark Souls 3, it sounded like the speakers were about to give out when the fire started going during the boss fight. I have the volume turned down to an appropriate setting, as my last pair of headphones did not do this.This problem arose on day 2 of use. I submitted a ticket to HyperX support 5 days ago, and still have yet to hear back. Don't get these if you play video games.The sound quality for music, however, is great.

",Dakota,2.0
291,B01L2ZRYVE,Style: Stinger Core 7.1Pattern Name: Gaming Headset,"May 24, 2020",Verified Purchase,"
very good
","

  very good

",Tiago Couto,5.0
292,B01L2ZRYVE,Style: Stinger Core 7.1Pattern Name: Gaming Headset,"May 23, 2020",Verified Purchase,"
I love them
","

  Once you get used to the 7.1 digital audio it’s pretty awesome. I can hear gun fire from halfway across the map in some games sometimes, it’s kinda nutty. They are really comfy too, and very adjustable. Well done.

",360BRiP!,5.0
293,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 23, 2020",Verified Purchase,"
Disapppinted
","

  I purchased this for my son In December and when he is the game he cannot hear anything. So I guess this company will not honor their warranty. I always like to give good reviews, sad this one isn't.

",Anthony Cornwall,1.0
294,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 23, 2020",Verified Purchase,"
astros are bettee
","

  buzzing noise thru headset

",Karah Jo,1.0
295,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 21, 2020",Verified Purchase,"
Great Frugal Headphone. Only Problem is Ears Get Sweaty, as with all Gaming Headsets
","

  If money is a problem, this is one of the gaming headphones I'd recommend to anyone. There are also deals on this pair often, be on the lookout. Only gripe, which all gaming headphones have the same problem, is the ears/skin the headphones touch get sweaty. It's a problem no affordable headphones have solved, and almost no expensive headsets. Would recommend to anyone.

",Amazon Customer,5.0
296,B01L2ZRYVE,Style: Stinger Core Wireless 7.1Pattern Name: Gaming Headset,"May 21, 2020",Verified Purchase,"
The bass is made of Mud!
","

  This headset looked so promising, as i have and love the HyperX cloud 2 headset.But, unfortunetly it fell short on almost all aspects.PROS:Mic is clear and loud, flip to mute is handy dandyHeadset is very lightweight and confortablePowering on and connecting to a PC is a breezeCONS:the user interface offers no EQ options, literally mic volume, headset volume (which is controlled on the headset so this is not needed) and 7.1 surround on/off.The 7.1 surround does not sound good at all. when its turned on, the volume triples, the bass turns to mud and the spacial recognition is terrible. footsteps sound like theyre in your head, while the gun youre firing in front  of your face is quiet as can be.With the surround off, the volume and quality is awesome, but the lack of surround sound makes it un usable in most FPS games.I would not recommend this for casual listening, chatting with friends, or FPS games.I would recommend this to people who play single player games and dont need the surround sound. but at that point, buy a different headset.

",shane hughes,3.0
297,B01L2ZRYVE,Style: Stinger CorePattern Name: Gaming Headset,"May 20, 2020",Not Verified,"
Good mic, good extension, good noise cancelling, good flexible fit, needs longer cord
","

  The mic is nice and flexible.The noise cancelling helps keep noise from leaking out of the headphones into the mic.The extension works correctly and can fit many sizes of heads. It doesn't clamp down and hurt your ears.The fabric that the ear covers are made of are a little irritating, but not enough for it to make too much difference.The muting on the mic works fine, however it would be nice if the length of the actual cord was longer.Would definitely purchase these in the future for forty bucks.

",StoneHenge,4.0
298,B01L2ZRYVE,Style: Stinger Core 7.1Pattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Quality just seems so below average
","

  Already have a crack leading up along the plastic along the top of the headset. Can't recall misuse or abuse in the two weeks I've had it. Never had a headset feel so flimsy so quickly. Extremely disappointed considering its a hyperX product.

",Amazon Customer,1.0
299,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Updated: expected something else. Slightly disappointed.
","

  5/24/20Mute feature does not function on this headset. 3.5 mm Jack is difficult to remove from port and I need to be excessively gentle to remove it.  Based on review photos of snapped Jack's, I can see why and how they snapped. Crackle comes through extremely noticable when listening to any music app on laptop (I use Spotify and Google play).I dropped my review 2 stars based on the ineffective mute functionand 3.5 mm Jack issue. Lesser quality headphones have better functionality in these departments. However, the game and movie audio (especially when plugged into my Xbox One controller) are outstanding. Also, they are very comfortable and after tonight's 4 hour D&D session my ears were only slightly sweaty but not in pain. The music sound issue is something I was prepared for.I will be contacting the seller to discuss replacement/refund and will reupdate with a review to include their response, how they handled the exchange, and- if replaced- the quality of the new set.5/20/20Articles read on Tom's guide, PCgamer, digital trends(wireless version), and the tech lounge. I searched for ""best gaming headset 2020"" and ""best budget going headset 2020""When I first plugged em into my Xbox controller and turned on Skyrim, I heard what I could only guess to be static. This was extremely off-putting especially since I literally just unboxed em. I fiddled with the volume and checked my settings. At max volume on the headset, I hear crackling. This is in line with many reviews stating that they cannot handle high volume. However, when I got the Xbox settings fixed I found the cause of the static... It was the wind rustling the trees and grass in the game.Sound quality: 4/5: at max volume the speakers crackle. The ""surround sound""/directional sound is on point. I was able to tell that the trees were moving behinde and my follower was in front of me. As I moved around my follower, their voice direction changed appropriately. Music quality is also sub par compared to my Skull Candy wired ear buds and my IJoy Bluetooth Headphones. They aren't going to be my music headphones, so that is nbd.Comfort: 5/5 so far. These are perfectly comfortable. They fit my ears completely and are not too snug on my big ol head, and the do not snag or press on my wife's industrial. The 90° turn makes wearing them around your neck a game changer. I am gonna test the comfort-over-time tonight during a Skyrim binge and Saturday during a Discord DnD session (4-5 hours).Mic: no rating yet. Haven't had a chance to use it. I have that DnD game this weekend that will be the trial run for the mic.Noise cancellation: 4/5. With the system volume turned to max and the headset volume at ~50% I could not hear my wife speaking to me from the other end of the sofa. However the game was awfully loud in my ears and I likely won't play with it that loud. At much lower levels (system at ~50% and headset at ~25%), I had little issues hearing my wife talk.I will return and update the review in 3 weeks.

",Zachary S.,2.0
300,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Absolute trash
","

  Absolute trash.

",Guy That Buys Stuff,1.0
301,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Not Verified,"
Mic did not work on any device
","

  I sent this as a gift and when I got on discord to talk with my friend the mic was terrible. He was very choppy and quiet and he had to yell. He tried settings, reading message boards, tried other devices, nothing worked. Sent it back for a different brand of headset.

",Lisa Taylor,1.0
302,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
they work for video gaming
","

  video gaming over discord

",Amazon Customer,5.0
303,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Good set of gaming headphones
","

  My boys haven't complained yet about these. So that is a good thing.They have been wearing them nonstop while gaming.

",Kindle Customer,4.0
304,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Awsome
","

  I love these new headphones

",Amazon Customer,5.0
305,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Excellent headset
","

  This headset is really good it has good sound quality, excellent mic people can here you clearly, and its comfortable

",Oscar1,5.0
306,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 20, 2020",Verified Purchase,"
Died in 2 days
","

  well thought I was gonna have fun hanging out with my friends on discord but my headset just stopped working. Its like the headset was setup to fail. I'm using a old headset so I know its not my computer also tried to listen to music on my phone and no audio. the headset sucks don't buy not worth the money

",John Akerman,1.0
307,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 19, 2020",Verified Purchase,"
Not worth the price
","

  Not worth the price they do not last.

",Amazon Customer,1.0
308,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 19, 2020",Verified Purchase,"
Not working
","

  Ordered item came in and only one ear working and no sounds come out of the other

",jeff laser,1.0
309,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 19, 2020",Verified Purchase,"
Poor Quality
","

  They stop working in less than a month

",Stephanie Badilla,1.0
310,B01L2ZRYVE,Style: StingerPattern Name: Gaming Headset,"May 19, 2020",Verified Purchase,"
Waste of money
","

  Only used it a few times and it does not work well anymore.  Tried on few of my computers and only worked on one but not very well.  Microphone cuts in and out and sometimes does not work at all.  Not worth buying.

",Daisy Cleaning,1.0
